unique_id,ds,y,MetaARIMA,AutoARIMA,SeasonalNaive,TimesFM
T000315,2007-02-28,460.0,341.8784398323263,345.4408938162866,418.0,286.585
T000315,2007-03-31,437.0,237.76804467353452,219.03676913550385,161.0,222.90813
T000315,2007-04-30,184.0,223.50889855538924,205.64793111151644,264.0,181.58281
T000315,2007-05-31,144.0,106.95270991308482,99.3956807689091,85.0,143.25931
T000315,2007-06-30,133.0,194.40811206911627,176.91474343361136,108.0,176.94019
T000315,2007-07-31,168.0,190.51359309232276,181.34718268778363,192.0,182.53256
T000315,2007-08-31,176.0,146.56540733522527,129.3927728723454,84.0,160.2706
T000315,2007-09-30,207.0,205.45959653397716,201.3033471928333,168.0,167.30635
T000316,2006-10-31,44.0,96.36897706450341,66.2826959535669,115.0,74.02118
T000316,2006-11-30,594.0,462.5385440519536,403.90506019031636,483.0,204.33186
T000316,2006-12-31,26.0,143.91395181053102,128.21281706630833,150.0,91.20705
T000316,2007-01-31,168.0,73.10816461995708,84.92191772082009,26.0,55.784943
T000316,2007-02-28,92.0,134.81062851122883,130.4076358723948,176.0,55.687035
T000316,2007-03-31,69.0,31.40909692135109,21.712390694629303,46.0,44.830444
T000316,2007-04-30,23.0,73.5724887983703,76.71289528259598,44.0,76.66797
T000316,2007-05-31,468.0,417.5168352200576,407.99940455436786,306.0,185.73204
T000316,2007-06-30,76.0,131.47209705003766,107.74008068725196,126.0,100.58451
T000316,2007-07-31,72.0,43.52455221614562,48.242765091191764,48.0,53.215294
T000316,2007-08-31,22.0,72.00165941957333,88.94561457118496,63.0,68.94912
T000316,2007-09-30,23.0,10.366098330335443,14.271593705953965,21.0,47.061768
T000317,2006-10-31,198.0,277.4693197543102,280.69832092603355,299.0,296.24893
T000317,2006-11-30,704.0,511.21643787599214,407.55630600623624,575.0,435.26794
T000317,2006-12-31,208.0,165.39520149212353,224.7229015645313,125.0,203.94798
T000317,2007-01-31,308.0,316.99272754829366,336.26655033563804,260.0,266.4381
T000317,2007-02-28,230.0,263.9541451440357,264.6474025946528,308.0,222.16684
T000317,2007-03-31,299.0,278.52115171030493,263.4887772566419,322.0,248.25595
T000317,2007-04-30,276.0,160.40066811945567,191.95476350255313,176.0,245.4157
T000317,2007-05-31,594.0,342.48060613058686,327.70686654618044,323.0,380.0268
T000317,2007-06-30,342.0,165.73027587788272,211.4288401981811,216.0,167.44188
T000317,2007-07-31,240.0,289.9523573388447,296.35248241332346,336.0,243.44221
T000317,2007-08-31,176.0,207.2114258712542,211.20004164658422,294.0,183.78067
T000317,2007-09-30,161.0,111.15973478579693,169.30206179537055,63.0,223.32458
T000318,2006-10-31,1166.0,1153.798005928214,1148.3486691168198,966.0,1360.4456
T000318,2006-11-30,3256.0,2402.664521024952,2404.308472044235,2415.0,2369.575
T000318,2006-12-31,2106.0,1850.795718137242,1857.4230059749184,1875.0,1992.1384
T000318,2007-01-31,2184.0,1937.4443419769896,1954.9725653914031,1898.0,1778.6642
T000318,2007-02-28,2047.0,1816.120715057151,1824.539600709432,1870.0,1545.7461
T000318,2007-03-31,1518.0,1292.6995545929394,1287.982551259226,1242.0,1240.4061
T000318,2007-04-30,897.0,918.327827596652,909.1412249001328,814.0,1070.7471
T000318,2007-05-31,1350.0,1212.2381791252394,1205.3810089837139,1054.0,1315.2388
T000318,2007-06-30,646.0,669.9463858327244,662.5768866165822,576.0,766.4306
T000318,2007-07-31,720.0,873.1972238809232,872.2725693926105,840.0,800.1048
T000318,2007-08-31,858.0,779.183695147803,772.4886826225128,714.0,791.05426
T000318,2007-09-30,759.0,862.588876254242,853.055104200235,798.0,910.8934
T000319,2006-10-31,9966.0,9827.439726410967,10248.234715069231,9706.0,10131.537
T000319,2006-11-30,16830.0,15176.7777843056,15092.003856537325,14375.0,16329.33
T000319,2006-12-31,15496.0,14418.893317705075,14432.218050527754,14200.0,15156.803
T000319,2007-01-31,16968.0,16055.735715436207,16110.250640562603,16042.0,16769.848
T000319,2007-02-28,15847.0,16360.005674218919,16134.302593461118,15752.0,16940.99
T000319,2007-03-31,9729.0,10170.500952782962,10330.07643387914,10304.0,9856.729
T000319,2007-04-30,5129.0,4975.075299016084,4761.481495482832,4488.0,4663.2993
T000319,2007-05-31,2718.0,2999.7624077050727,3030.2686142941225,2873.0,2253.876
T000319,2007-06-30,2318.0,2367.9109962689317,2345.6756096383942,2124.0,1702.969
T000319,2007-07-31,3912.0,4566.817498834792,4363.340731108984,4368.0,3878.2058
T000319,2007-08-31,4972.0,4748.672091945119,4824.719788387951,4704.0,3781.9614
T000319,2007-09-30,4945.0,5122.917503808078,4891.8839469221375,4851.0,4456.4023
T000320,2006-10-31,1914.0,1560.683933456733,1402.3560268631747,1426.0,1670.714
T000320,2006-11-30,2530.0,2724.267731135638,2529.31338699851,2737.0,2416.4072
T000320,2006-12-31,6344.0,6178.774797382464,5988.564989852841,6325.0,5026.5703
T000320,2007-01-31,4396.0,4556.108816201939,4377.001155157015,4680.0,3708.6453
T000320,2007-02-28,4416.0,3846.387017234906,3617.6427882740386,4004.0,3264.8499
T000320,2007-03-31,2875.0,2605.8226026893017,2407.8293489560697,2185.0,2046.3635
T000320,2007-04-30,1679.0,1619.93568799977,1398.4476984420958,1716.0,1558.5254
T000320,2007-05-31,954.0,995.4674131923841,786.5047356406495,901.0,1299.5732
T000320,2007-06-30,1102.0,1202.719374224509,1005.5481413646324,972.0,1276.1807
T000320,2007-07-31,1728.0,1938.542985361862,1734.948453731007,1584.0,1745.3286
T000320,2007-08-31,1298.0,1461.8145231016686,1272.1858108266233,1323.0,1310.196
T000320,2007-09-30,1288.0,1272.108443039104,1068.1791543649115,966.0,1298.2917
T000321,2006-10-31,990.0,976.3330035810424,886.6403461782221,989.0,971.6865
T000321,2006-11-30,1848.0,1445.8035204948599,1387.4835399535536,1610.0,1390.0306
T000321,2006-12-31,546.0,682.6919521487566,616.0828957617789,700.0,691.3066
T000321,2007-01-31,840.0,758.7873243071143,701.7816635024284,650.0,766.8593
T000321,2007-02-28,1242.0,1084.3071122595265,1024.9107240009105,1144.0,1133.8558
T000321,2007-03-31,1150.0,1022.9640439314492,969.7096377859187,897.0,1016.8498
T000321,2007-04-30,529.0,979.3676869244335,928.2304701356817,1034.0,932.5332
T000321,2007-05-31,1170.0,965.4006167607839,897.5843910461512,714.0,1048.167
T000321,2007-06-30,703.0,752.6204603511918,700.934933410763,738.0,725.7708
T000321,2007-07-31,960.0,657.7950623106225,595.3102258367312,552.0,691.2577
T000321,2007-08-31,792.0,655.333395767983,602.7204289693731,693.0,655.4358
T000321,2007-09-30,621.0,675.205192136656,612.8952071532135,609.0,681.87866
T000322,2006-10-31,1056.0,1635.5299324348512,1620.479773031019,1449.0,1567.5065
T000322,2006-11-30,2112.0,1711.1567656502457,1682.9816242884042,1702.0,1620.5159
T000322,2006-12-31,1144.0,1263.0966755780842,1247.3904392354657,1075.0,1325.3169
T000322,2007-01-31,1568.0,2142.7087404564063,2126.379810693506,2028.0,1963.7201
T000322,2007-02-28,2047.0,2008.853118023306,1972.893025265995,2134.0,1709.139
T000322,2007-03-31,1426.0,1589.4981674648893,1563.8971385461587,1541.0,1328.5667
T000322,2007-04-30,851.0,965.8107095784712,933.0423751448645,792.0,970.4516
T000322,2007-05-31,1440.0,1179.7571167090118,1152.813890514514,969.0,967.02747
T000322,2007-06-30,1444.0,1076.7342914285157,1039.7988826601263,918.0,957.61584
T000322,2007-07-31,2328.0,1902.7960307219992,1862.0047526006567,1872.0,1566.2123
T000322,2007-08-31,1342.0,1326.2938337630012,1276.678914171387,1281.0,1247.6241
T000322,2007-09-30,1173.0,1467.1862433873343,1422.796828431966,1407.0,1264.8306
T000323,2006-10-31,13926.0,14274.606238361743,14150.458978791972,13570.0,15508.021
T000323,2006-11-30,23320.0,21010.226653478763,20972.7565967579,20424.0,24052.234
T000323,2006-12-31,23530.0,22856.307468956446,22574.108609300783,22300.0,25242.367
T000323,2007-01-31,23772.0,23734.242009935297,23555.29022367022,23400.0,26238.379
T000323,2007-02-28,23552.0,23434.72399970699,23312.83572448766,23034.0,25763.352
T000323,2007-03-31,15180.0,15556.207496459456,15226.559593304159,14927.0,15552.391
T000323,2007-04-30,8188.0,8407.63738491292,8330.545884215553,8030.0,7531.935
T000323,2007-05-31,6282.0,6027.5857458402015,5865.214523948076,5457.0,4731.3096
T000323,2007-06-30,5567.0,5420.409970146563,5164.882323102293,4752.0,3276.7717
T000323,2007-07-31,8928.0,8728.483302310175,8637.291033348189,8376.0,7291.936
T000323,2007-08-31,8404.0,8454.339316337338,8202.731371648628,8001.0,5813.2803
T000323,2007-09-30,8027.0,8354.594102009385,8084.248093115058,7833.0,6608.064
T000324,2006-10-31,24200.0,23434.62344509152,23434.62344509152,22609.0,22618.637
T000324,2006-11-30,38236.0,34665.47133574148,34665.47133574148,33626.0,35356.832
T000324,2006-12-31,37726.0,35684.24462020123,35684.24462020123,34850.0,35648.66
T000324,2007-01-31,46928.0,43863.26557611732,43863.26557611732,43654.0,43321.94
T000324,2007-02-28,48070.0,47423.05164044629,47423.05164044629,47212.0,46497.465
T000324,2007-03-31,30866.0,30151.364451826073,30151.364451826073,28566.0,28446.137
T000324,2007-04-30,17112.0,15936.4417443514,15936.4417443514,16566.0,16057.75
T000324,2007-05-31,9648.0,10066.288004535656,10066.288004535656,9690.0,8819.678
T000324,2007-06-30,8873.0,15841.401810446678,15841.401810446678,8154.0,9659.59
T000324,2007-07-31,12744.0,13911.972234212935,13911.972234212935,12768.0,13248.47
T000324,2007-08-31,12408.0,12340.265064642517,12340.265064642517,11781.0,12029.179
T000324,2007-09-30,11477.0,11858.060413696574,11858.060413696574,12222.0,12698.006
T000325,2006-10-31,8734.0,9203.828220030962,8711.017103592405,8119.0,8448.523
T000325,2006-11-30,12980.0,14280.53890451882,13688.523796087264,13271.0,12834.476
T000325,2006-12-31,34268.0,34263.12749291427,35941.60635558239,33075.0,27072.012
T000325,2007-01-31,24108.0,24236.356972314054,24591.738791246684,23582.0,21146.818
T000325,2007-02-28,25116.0,23605.889687758412,23698.988130368092,23342.0,20273.293
T000325,2007-03-31,17365.0,17705.03153369514,17898.81535400758,16307.0,13612.749
T000325,2007-04-30,10580.0,11528.783660785773,11262.707862123929,11528.0,9135.209
T000325,2007-05-31,5346.0,5907.353375236817,5799.7751819341065,4913.0,6615.729
T000325,2007-06-30,4674.0,6351.354625505175,6496.419118667171,4932.0,6428.685
T000325,2007-07-31,7032.0,8587.801139199255,8702.461939977911,7152.0,7488.2544
T000325,2007-08-31,6556.0,7139.975805223624,7062.124828707668,6153.0,6124.473
T000325,2007-09-30,6440.0,6589.12154378584,6548.62219036548,5481.0,6503.6523
T000326,2006-10-31,2574.0,2216.025672674796,2204.8444707915587,2369.0,2162.8425
T000326,2006-11-30,3300.0,2850.769654303815,2858.7241207049647,3036.0,2709.289
T000326,2006-12-31,1534.0,1553.0996216299582,1540.4372137352773,1750.0,1456.4536
T000326,2007-01-31,2492.0,2026.4971129151543,2010.4980346776435,2028.0,1995.4603
T000326,2007-02-28,3013.0,2791.2776515650366,2785.4875102604005,3190.0,2728.7786
T000326,2007-03-31,2921.0,2453.3031315717913,2423.958732394968,2231.0,2460.797
T000326,2007-04-30,1541.0,2050.1918993352533,2025.850085792584,1870.0,1965.4478
T000326,2007-05-31,1998.0,2125.837248525738,2092.847394523724,1802.0,2077.7266
T000326,2007-06-30,1653.0,1839.9596373559127,1814.9858879676096,1908.0,1752.1206
T000326,2007-07-31,1776.0,1551.521844336356,1499.787502393716,1296.0,1683.9905
T000326,2007-08-31,1958.0,1609.3748607411635,1573.9954874212463,1617.0,1606.6455
T000326,2007-09-30,1702.0,1744.5519371761088,1703.0181076346253,1638.0,1709.638
T000327,2006-10-31,2046.0,3075.2942437029055,3042.4420939596816,2921.0,2959.9429
T000327,2006-11-30,3850.0,3235.5516303601344,3189.776570580007,3174.0,3248.2883
T000327,2006-12-31,2782.0,2910.8977974142135,2866.6691152668827,2800.0,2945.201
T000327,2007-01-31,3500.0,3894.204366953855,3852.5067932488787,3744.0,3906.207
T000327,2007-02-28,3864.0,3826.275787603896,3781.321977307105,3850.0,3787.843
T000327,2007-03-31,2990.0,3052.8705490231455,2999.7188435107328,3059.0,2853.1997
T000327,2007-04-30,1840.0,2256.2674016502765,2192.4302933454524,2134.0,2286.8594
T000327,2007-05-31,2430.0,2212.9075640897045,2144.2806553613186,1938.0,2115.979
T000327,2007-06-30,2109.0,2262.156648596707,2190.425133446409,1890.0,2140.612
T000327,2007-07-31,3696.0,3494.1993919629085,3426.417991721552,3264.0,3243.9968
T000327,2007-08-31,2266.0,2632.9194303421773,2554.3667955816745,2562.0,2562.5806
T000327,2007-09-30,1863.0,2636.6906145533503,2555.16752221948,2499.0,2474.606
T000328,2006-10-31,37554.0,37057.49848012905,36700.54572387258,36018.0,36991.28
T000328,2006-11-30,58366.0,53892.326112513794,54952.80605225052,53107.0,57503.363
T000328,2006-12-31,76310.0,73204.40908402158,77925.58000797039,72475.0,72159.01
T000328,2007-01-31,77028.0,73006.35335087472,76189.13922196768,73008.0,73410.414
T000328,2007-02-28,80063.0,76460.09644006948,79126.57654818117,77594.0,79963.914
T000328,2007-03-31,54142.0,52419.06357864992,54183.630383681404,50163.0,51956.086
T000328,2007-04-30,31073.0,30712.027213295485,31166.12784781642,32098.0,31318.957
T000328,2007-05-31,19422.0,19238.25175875873,19497.116833785585,18343.0,20505.555
T000328,2007-06-30,17309.0,24662.631488236122,25590.01717797359,16884.0,19766.797
T000328,2007-07-31,25248.0,26650.12624614914,27139.71571662383,24480.0,27159.922
T000328,2007-08-31,23188.0,22773.841991893092,22766.987482149245,22113.0,23335.717
T000328,2007-09-30,21482.0,21916.94711074636,21895.108992888865,21840.0,22685.21
T000329,2006-10-31,308.0,301.8614471068786,293.39730298315976,230.0,291.19333
T000329,2006-11-30,330.0,329.45401218272195,314.65610408346276,391.0,322.7519
T000329,2006-12-31,572.0,526.7605387477263,502.9686950421412,575.0,544.36816
T000329,2007-01-31,476.0,285.75582283801106,281.17178882770463,286.0,286.36755
T000329,2007-02-28,322.0,348.4151654799527,361.62109071415125,462.0,347.27258
T000329,2007-03-31,713.0,420.4949782335997,382.7689978895335,414.0,396.355
T000329,2007-04-30,322.0,347.3474974791716,295.1659092528927,330.0,307.96216
T000329,2007-05-31,252.0,232.772369087163,285.08302987331166,374.0,286.36578
T000329,2007-06-30,228.0,242.73615825367048,272.0203726508532,216.0,306.7564
T000329,2007-07-31,480.0,367.4745625350422,315.88250911042843,408.0,334.2179
T000329,2007-08-31,308.0,268.34353710931714,306.44307864859996,252.0,306.25885
T000329,2007-09-30,368.0,256.4124088351526,273.50537951403453,210.0,309.54102
T000330,2006-10-31,550.0,740.7465886652869,744.1862046467576,713.0,722.39276
T000330,2006-11-30,1276.0,1270.6270482562359,1268.5767695523389,1219.0,1299.3542
T000330,2006-12-31,2652.0,2200.2668915865884,2210.4662767357568,2375.0,2045.5331
T000330,2007-01-31,812.0,875.7674449093938,884.0460325856079,936.0,754.03687
T000330,2007-02-28,1242.0,1088.4833779487735,1094.9378152257946,946.0,1045.6802
T000330,2007-03-31,1334.0,1203.3759895187623,1208.0870558859394,1058.0,1109.9014
T000330,2007-04-30,1104.0,962.5383060188954,966.6000223158005,968.0,845.3502
T000330,2007-05-31,612.0,510.0160696170245,509.1218042807066,374.0,572.1534
T000330,2007-06-30,893.0,673.188488193453,671.3509685793881,648.0,636.8817
T000330,2007-07-31,528.0,611.1768864186457,611.3803762248303,552.0,622.0525
T000330,2007-08-31,880.0,635.9711404401611,630.7890610362333,567.0,696.04816
T000330,2007-09-30,759.0,801.8497426679835,798.667796308267,798.0,790.4332
T000331,2006-10-31,198.0,98.2773701747567,112.05472938874952,69.0,101.7648
T000331,2006-11-30,66.0,130.556379122926,121.12629655539791,115.0,112.36529
T000331,2006-12-31,78.0,65.96970365296677,89.55715246004691,50.0,93.78695
T000331,2007-01-31,56.0,71.37246960960812,82.23838822546134,104.0,94.49545
T000331,2007-02-28,92.0,151.5854995209745,137.93675867412145,154.0,166.14825
T000331,2007-03-31,161.0,179.00928918556235,140.94546815843304,92.0,179.18776
T000331,2007-04-30,138.0,161.8624689601231,145.95793525749667,154.0,163.86601
T000331,2007-05-31,198.0,121.26274332680646,111.97412575971404,153.0,127.74573
T000331,2007-06-30,57.0,118.49577480306257,121.94552086236118,162.0,115.51092
T000331,2007-07-31,144.0,118.65336132701057,105.8603400091617,72.0,128.59389
T000331,2007-08-31,44.0,128.90535263922652,125.65970600983869,147.0,122.22739
T000331,2007-09-30,115.0,114.47414235945888,110.8624467702477,126.0,111.56061
T000332,2006-10-31,132.0,108.55031358975032,109.46837891351659,69.0,112.213554
T000332,2006-11-30,44.0,123.15647552806395,109.46837891351659,138.0,111.315704
T000332,2006-12-31,78.0,97.70866992018989,109.46837891351659,75.0,111.98759
T000332,2007-01-31,112.0,104.89861535427306,109.46837891351659,26.0,110.3472
T000332,2007-02-28,276.0,122.65680738650023,109.46837891351659,176.0,111.744255
T000332,2007-03-31,621.0,163.51593980616377,109.46837891351659,230.0,113.607086
T000332,2007-04-30,115.0,127.4060885289606,109.46837891351659,132.0,114.64444
T000332,2007-05-31,72.0,76.63029382532156,109.46837891351659,68.0,114.01199
T000332,2007-06-30,114.0,119.32042144957872,109.46837891351659,126.0,117.36037
T000332,2007-07-31,48.0,109.77262724208822,109.46837891351659,48.0,119.435684
T000332,2007-08-31,66.0,112.5543571659575,109.46837891351659,126.0,120.7374
T000332,2007-09-30,138.0,105.52112699912743,109.46837891351659,105.0,120.033806
T000333,2006-10-31,1188.0,1208.7348689048436,1217.3554730831117,1081.0,1193.574
T000333,2006-11-30,1716.0,1885.5608228161827,1898.765177966964,1863.0,1842.2468
T000333,2006-12-31,3380.0,2828.174382008546,2864.546440960562,3075.0,2753.083
T000333,2007-01-31,1456.0,1251.0349696255146,1248.612371819816,1352.0,1027.2812
T000333,2007-02-28,1932.0,1779.374888033976,1756.4604359912432,1738.0,1655.4758
T000333,2007-03-31,2829.0,2047.4265682865455,2001.761735485399,1794.0,1871.6516
T000333,2007-04-30,1679.0,1489.1418909056242,1500.2832121404674,1584.0,1476.6476
T000333,2007-05-31,1134.0,1037.5264974209438,1016.8756555525399,969.0,1074.4888
T000333,2007-06-30,1292.0,1194.9865621814356,1173.0609870184142,1152.0,1132.0002
T000333,2007-07-31,1200.0,1141.2362231090174,1108.511457496694,1080.0,1248.068
T000333,2007-08-31,1298.0,1213.8240512405143,1250.6900776843772,1092.0,1205.9615
T000333,2007-09-30,1380.0,1257.5298227031976,1268.3578467004,1239.0,1287.5665
T000334,2006-10-31,2134.0,2479.652190913853,2421.162350855905,2254.0,2286.1328
T000334,2006-11-30,2596.0,2358.4660766677507,2284.1594824519825,2254.0,2244.878
T000334,2006-12-31,5590.0,5576.871475826729,5521.105568786056,5875.0,5142.7734
T000334,2007-01-31,2940.0,3954.1429617081258,3862.4415433011877,3718.0,3694.1472
T000334,2007-02-28,2392.0,2857.5331734164156,2777.276150252777,2904.0,2774.1992
T000334,2007-03-31,3220.0,3038.038345815946,2947.2456382304795,3059.0,2655.1577
T000334,2007-04-30,1886.0,2361.2486605142235,2256.9682785990663,2222.0,2243.872
T000334,2007-05-31,2178.0,2214.5391597853068,2121.2914770526836,2380.0,2148.3623
T000334,2007-06-30,1957.0,2017.4588063787946,1897.3127111051945,1818.0,2008.007
T000334,2007-07-31,2544.0,2793.490774970278,2650.955214475184,2304.0,2465.281
T000334,2007-08-31,1650.0,2140.123500279389,2019.774375438828,2121.0,2163.1274
T000334,2007-09-30,2162.0,2166.0438834368756,2028.846362821357,1974.0,1994.7782
T000335,2006-10-31,2992.0,2765.049730194631,2727.8433121472654,2530.0,2787.9875
T000335,2006-11-30,3432.0,3206.46724424875,3155.7632545013307,2967.0,3037.535
T000335,2006-12-31,7514.0,6823.51275741649,6766.211342525108,6825.0,6534.532
T000335,2007-01-31,2912.0,2983.7318299465314,2915.17536098759,2756.0,2835.4204
T000335,2007-02-28,3312.0,3004.403207317671,2928.7233267365027,2970.0,2897.6218
T000335,2007-03-31,3427.0,3254.7748986996035,3178.6999877820303,3105.0,3100.9744
T000335,2007-04-30,3634.0,3656.359638462883,3576.2492755645317,3696.0,3048.5842
T000335,2007-05-31,2646.0,2939.0084883365125,2847.3664091865044,2737.0,2980.0823
T000335,2007-06-30,2945.0,2535.550054963973,2438.008910227902,2268.0,2467.6094
T000335,2007-07-31,2280.0,2702.5928058486566,2600.921954401228,2592.0,2539.6624
T000335,2007-08-31,2684.0,2743.2357487359263,2635.284635833518,2583.0,2520.2253
T000335,2007-09-30,2921.0,2882.8229602861525,2770.2498437922736,2709.0,2888.145
T000336,2006-10-31,638.0,651.895558918276,591.4585869619679,368.0,682.9188
T000336,2006-11-30,528.0,700.1561498540203,678.9191270241591,690.0,671.1822
T000336,2006-12-31,676.0,540.8297283622467,560.2702967059266,425.0,518.28204
T000336,2007-01-31,308.0,501.0713375845223,524.0999721387832,520.0,517.37115
T000336,2007-02-28,253.0,634.6667084377266,604.1042401425758,528.0,609.9155
T000336,2007-03-31,851.0,690.9232721845074,649.0974549883294,736.0,674.6659
T000336,2007-04-30,667.0,598.7143279375128,585.0603458364138,660.0,613.859
T000336,2007-05-31,468.0,711.4063486237983,686.6508098049047,697.0,634.86865
T000336,2007-06-30,361.0,602.2656710973595,581.6161957964532,486.0,596.3988
T000336,2007-07-31,288.0,627.5281371691356,624.6787358954422,528.0,602.86926
T000336,2007-08-31,572.0,674.1955151401128,657.9946954790189,651.0,657.54517
T000336,2007-09-30,483.0,637.5663755638238,620.9148193338447,672.0,625.2919
T000337,2006-10-31,1936.0,2079.6552272243457,1953.3750516498435,2415.0,2042.0515
T000337,2006-11-30,1870.0,1932.4915512708753,1768.863745781681,1771.0,1959.7471
T000337,2006-12-31,2028.0,2364.3305525054566,1975.9062240235821,1775.0,2216.5977
T000337,2007-01-31,1932.0,1825.8981618913529,1700.9493538101394,1404.0,1984.025
T000337,2007-02-28,1863.0,1892.0106578413502,1753.1110985133876,1782.0,2036.829
T000337,2007-03-31,2254.0,1921.3315687581278,1813.4487691528034,2070.0,2055.1743
T000337,2007-04-30,2047.0,1936.725832450282,1904.2577630446754,1848.0,2028.5681
T000337,2007-05-31,1764.0,1756.7141789762684,1802.4030310671696,1700.0,1984.9924
T000337,2007-06-30,1634.0,1863.4614063831089,1877.8215243103255,1746.0,2044.506
T000337,2007-07-31,1824.0,1804.8484921406075,1753.0477617457486,1680.0,2096.9238
T000337,2007-08-31,1716.0,1718.6465564565622,1747.4577521211288,1617.0,2105.208
T000337,2007-09-30,1978.0,1999.3579409521117,1902.7210328364897,2184.0,2282.526
T000338,2006-10-31,7700.0,8142.6313644945,8097.252425382504,7567.0,8150.545
T000338,2006-11-30,8426.0,8310.339412909128,8199.142127050158,7682.0,7795.272
T000338,2006-12-31,15808.0,15293.749629118909,15211.302938070003,14900.0,14814.202
T000338,2007-01-31,8092.0,9219.039688012299,9132.150315326635,8398.0,8551.939
T000338,2007-02-28,7820.0,8364.429932713723,8228.80031652544,8184.0,8211.662
T000338,2007-03-31,9752.0,9167.05142956422,9045.37415407074,8970.0,8470.1875
T000338,2007-04-30,8234.0,8636.888034833775,8501.610964676067,8426.0,8129.3066
T000338,2007-05-31,7056.0,7791.708410099047,7632.938345296348,7514.0,7991.2837
T000338,2007-06-30,6897.0,7085.794562036584,6936.609178462678,6318.0,7324.6636
T000338,2007-07-31,6936.0,7860.6510606861975,7689.11041529989,7104.0,7947.8457
T000338,2007-08-31,6622.0,7345.862175616134,7146.2945356657165,6972.0,7190.2183
T000338,2007-09-30,7544.0,7886.44792048815,7685.280883368931,7539.0,7765.4014
T000339,2006-10-31,1430.0,1716.1066182894378,1751.8869698001786,1633.0,1549.4873
T000339,2006-11-30,2046.0,2220.784949578504,2222.9119224274605,2001.0,1782.8176
T000339,2006-12-31,2782.0,2863.553587412137,2880.2217094859343,2425.0,2470.7886
T000339,2007-01-31,2464.0,2849.3661057912477,2882.1787358582424,2704.0,2255.7466
T000339,2007-02-28,2484.0,2352.2906470166417,2429.595247439707,2288.0,2026.1171
T000339,2007-03-31,1909.0,1913.3538530212588,1988.823460960957,1886.0,1668.9928
T000339,2007-04-30,1173.0,1358.2022217234153,1432.5699751913085,1122.0,1328.9049
T000339,2007-05-31,738.0,759.6361152165287,880.243961276993,867.0,1053.4459
T000339,2007-06-30,1387.0,1093.80943419923,1179.4221639910977,1170.0,1224.7739
T000339,2007-07-31,1416.0,1479.5836908552096,1590.6320808527935,1560.0,1646.0625
T000339,2007-08-31,1540.0,1390.5866415136518,1522.1862359486713,1554.0,1689.056
T000339,2007-09-30,989.0,1087.7066094184433,1215.1030087578868,1134.0,1455.2866
T000340,2006-10-31,1694.0,1510.7087189819658,1529.5143078131052,1472.0,1659.3247
T000340,2006-11-30,1848.0,1803.473734380956,1792.442780269288,1587.0,1871.9465
T000340,2006-12-31,4160.0,3751.2003770753345,3749.697257889992,3950.0,3732.2122
T000340,2007-01-31,1792.0,1843.4629305782737,1830.8144478097586,1586.0,1895.403
T000340,2007-02-28,2047.0,2051.0909299269706,2042.7046093662213,1980.0,2004.8494
T000340,2007-03-31,2415.0,1847.068804254018,1832.1534357812775,1702.0,1983.871
T000340,2007-04-30,1978.0,1856.3610108046933,1842.221805772813,1892.0,1885.4922
T000340,2007-05-31,1476.0,1438.4886332544409,1419.4534722066303,1326.0,1597.2201
T000340,2007-06-30,2109.0,1642.7787623100098,1622.616709118587,1512.0,1762.8552
T000340,2007-07-31,2256.0,1958.2934088611978,1937.0192693082984,1872.0,1988.987
T000340,2007-08-31,1826.0,1515.3186031713528,1491.3775976569364,1491.0,1772.0204
T000340,2007-09-30,1817.0,1595.459152189703,1570.1535675124273,1659.0,1811.5934
T000341,2006-10-31,506.0,528.0912616633129,520.6618429488244,368.0,488.14734
T000341,2006-11-30,374.0,559.8900200401483,517.5437112401332,276.0,489.56586
T000341,2006-12-31,598.0,519.6484953423488,529.5642050807718,400.0,481.13855
T000341,2007-01-31,448.0,513.243978375127,544.9356699498281,520.0,472.0712
T000341,2007-02-28,598.0,549.424176399329,536.5300078754842,528.0,469.37772
T000341,2007-03-31,552.0,567.7664841803775,538.8126817893949,552.0,474.27997
T000341,2007-04-30,391.0,531.9082791638499,532.780175254133,528.0,472.7452
T000341,2007-05-31,864.0,536.9490163462449,522.1428013266569,425.0,471.01172
T000341,2007-06-30,437.0,503.7892493642089,515.706109530819,432.0,471.57074
T000341,2007-07-31,792.0,528.6462871616225,516.8940029744532,504.0,467.14368
T000341,2007-08-31,462.0,542.7053014989584,549.401022167558,693.0,454.66367
T000341,2007-09-30,667.0,508.20911525089434,518.403545627878,462.0,442.15146
T000342,2006-10-31,1144.0,1520.622249360386,1628.1196507962093,1196.0,1446.6521
T000342,2006-11-30,1562.0,1860.0044244528178,2077.4203805633215,1587.0,1681.7446
T000342,2006-12-31,2028.0,2910.4728132600485,3030.8573832755146,1575.0,2331.7905
T000342,2007-01-31,1512.0,2020.7520974101221,2288.0206716071098,1560.0,1777.3281
T000342,2007-02-28,1541.0,1771.8953694248796,2091.7083285208323,1166.0,1731.7196
T000342,2007-03-31,1978.0,1705.7996434124339,2059.946966766728,1495.0,1664.5212
T000342,2007-04-30,2185.0,1365.773509302436,1814.3767605856722,1232.0,1607.7516
T000342,2007-05-31,1584.0,983.0943630318618,1441.1724425848977,986.0,1340.1536
T000342,2007-06-30,1311.0,928.6113469154864,1435.0795952366311,1152.0,1390.8372
T000342,2007-07-31,1800.0,1309.0019106725786,1753.5573364431666,1248.0,1513.3975
