unique_id,ds,y,MetaARIMA,AutoARIMA,SeasonalNaive,Chronos2
T001196,1988-11-30,6016.0,10575.485140138042,10394.923458746853,6896.0,9063.034
T001196,1988-12-31,4176.0,12019.256519674991,11185.192552344617,10490.0,9216.11
T001197,1988-01-31,6210.0,5906.282097191695,4105.971189560644,4220.0,1807.6749
T001197,1988-02-29,1305.0,4502.699336659858,4105.971189560644,4320.0,1794.8225
T001197,1988-03-31,3125.0,1531.7772780248515,4105.971189560644,13910.0,1945.2734
T001197,1988-04-30,1205.0,4401.129357800926,4105.971189560644,2405.0,2153.902
T001197,1988-05-31,2000.0,4393.657666119579,4105.971189560644,3785.0,2559.4084
T001197,1988-06-30,2505.0,3596.3298399278683,4105.971189560644,6070.0,2066.008
T001197,1988-07-31,3705.0,4207.127707414906,4105.971189560644,3210.0,1703.9033
T001197,1988-08-31,2505.0,4299.2187221832455,4105.971189560644,2620.0,1883.9574
T001197,1988-09-30,1455.0,4070.6332408221465,4105.971189560644,4730.0,1921.0735
T001197,1988-10-31,2875.0,2876.2005821683297,4105.971189560644,10680.0,2004.3075
T001197,1988-11-30,2635.0,4632.376186095052,4105.971189560644,815.0,2383.321
T001197,1988-12-31,2375.0,4714.893398963767,4105.971189560644,610.0,2743.4622
T001198,1988-01-31,9862.5,9681.750958494915,9895.792769665992,10431.5,9686.729
T001198,1988-02-29,11173.0,10083.5005806082,9895.792769665992,12078.0,9696.217
T001198,1988-03-31,10288.5,11309.993268733671,9895.792769665992,15939.5,9789.193
T001198,1988-04-30,9020.0,10501.546422353587,9895.792769665992,10241.0,9652.247
T001198,1988-05-31,9455.5,10239.710780830248,9895.792769665992,10449.0,9477.581
T001198,1988-06-30,15157.5,11290.896945223803,9895.792769665992,11911.0,9332.513
T001198,1988-07-31,9491.0,10043.745909360345,9895.792769665992,10936.5,9273.529
T001198,1988-08-31,7901.0,10126.716654614436,9895.792769665992,9524.0,9316.672
T001198,1988-09-30,7764.5,10062.115549578073,9895.792769665992,13971.5,9279.926
T001198,1988-10-31,6408.0,10413.832153729367,9895.792769665992,9560.0,9263.172
T001198,1988-11-30,8213.0,10426.509582914652,9895.792769665992,8303.5,9234.997
T001198,1988-12-31,5110.5,11096.173232980682,9895.792769665992,9670.5,9119.651
T001199,1988-01-31,5892.0,6015.786645880669,6015.636070482837,6832.0,4937.721
T001199,1988-02-29,4000.0,6175.787457364838,6015.636070482837,10192.0,4926.8506
T001199,1988-03-31,3190.0,6185.8354964017735,6015.636070482837,15300.0,5014.9463
T001199,1988-04-30,7586.0,6186.466512504449,6015.636070482837,4006.0,5055.9375
T001199,1988-05-31,4572.0,6186.506140268671,6015.636070482837,10308.0,5095.1045
T001199,1988-06-30,8090.0,6186.508628889311,6015.636070482837,8562.0,5127.503
T001199,1988-07-31,6050.0,6186.508785174501,6015.636070482837,6238.0,5172.3
T001199,1988-08-31,5020.0,6186.5087949891995,6015.636070482837,4768.0,5253.921
T001199,1988-09-30,7834.0,6186.508795605562,6015.636070482837,8166.0,5262.3384
T001199,1988-10-31,4776.0,6186.508795644269,6015.636070482837,11712.0,5297.8657
T001199,1988-11-30,6272.0,6186.5087956467005,6015.636070482837,2350.0,5377.784
T001199,1988-12-31,2132.0,6186.508795646853,6015.636070482837,3468.0,5460.9834
T001200,1988-01-31,8020.0,4212.6088527769425,4262.036740689393,80.0,4517.991
T001200,1988-02-29,870.0,4663.424975370611,4725.668634302155,340.0,4582.9814
T001200,1988-03-31,1890.0,9997.674110539583,9912.61092625021,21070.0,4622.7046
T001200,1988-04-30,3150.0,9034.698399389032,8972.505989227946,16890.0,4795.735
T001200,1988-05-31,2210.0,6598.400815752193,6625.88557480939,9850.0,4643.574
T001200,1988-06-30,9280.0,6901.864672696679,6901.683658170068,9060.0,4903.739
T001200,1988-07-31,11500.0,5106.561733682004,5173.150293895134,3630.0,4722.3267
T001200,1988-08-31,6420.0,4862.057536908653,4917.279214434288,960.0,4757.47
T001200,1988-09-30,1250.0,5192.5695331851475,5251.385568806173,3450.0,4784.551
T001200,1988-10-31,300.0,5390.521312308825,5441.3363326259905,3770.0,4813.332
T001200,1988-11-30,2440.0,5730.133154423775,5769.20346175908,5110.0,4831.162
T001200,1988-12-31,10.0,5949.554172319897,5977.168096345065,5330.0,4906.723
T001201,1988-01-31,12905.0,11185.400012229038,11865.128662734576,13954.0,10141.09
T001201,1988-02-29,16842.0,9863.10699197281,10339.450477934814,13733.0,10444.07
T001201,1988-03-31,13754.0,11297.050796559059,11610.666504178997,11556.0,10652.625
T001201,1988-04-30,10657.0,10260.411703728038,10551.47184472849,12102.0,10685.482
T001201,1988-05-31,13608.0,11149.531356131007,11434.007388213666,11536.0,10686.42
T001201,1988-06-30,19579.0,10412.88268987069,10698.666647429778,11911.0,10673.299
T001201,1988-07-31,11103.0,10806.633688707154,11311.362656160763,13290.0,10725.168
T001201,1988-08-31,10045.0,10446.455225210564,10800.85592330288,12333.0,10811.713
T001201,1988-09-30,8923.0,9904.260476234856,11226.21714743264,19433.0,10768.847
T001201,1988-10-31,7785.0,10802.769411470295,10871.800331066112,10162.0,10740.893
T001201,1988-11-30,9454.0,11022.645004850712,11167.105292115093,10713.0,10793.552
T001201,1988-12-31,8454.0,11128.071333965943,10921.053141107803,8084.0,10825.569
T001202,1993-03-31,14943.0,10682.701456902656,10278.71402698015,9788.5,10575.264
T001202,1993-04-30,11016.5,10569.453706904313,10049.514555839538,9058.5,10063.625
T001202,1993-05-31,14325.5,10395.341230320382,10066.935138118368,9115.5,10470.213
T001202,1993-06-30,15498.5,11484.663843531403,11509.634412630983,13836.0,12705.025
T001202,1993-07-31,12376.5,9787.53135431388,9969.899438582777,8798.0,10080.646
T001202,1993-08-31,12752.5,10132.122509936922,10508.562180099245,10560.5,10925.402
T001202,1993-09-30,12008.5,9784.823444844726,10232.430669767258,9657.0,10956.789
T001202,1993-10-31,11603.5,10256.130153178232,10760.702186766528,11385.5,10439.729
T001202,1993-11-30,9407.0,9398.044465972274,9846.274429253184,8393.5,10865.525
T001202,1993-12-31,12826.0,10267.854736750474,10745.115349990734,11334.5,13551.342
T001202,1994-01-31,8138.5,9675.91040905127,10095.96944191642,9210.5,9431.387
T001202,1994-02-28,6810.0,9777.276550344992,10185.670159439873,9504.0,10218.096
T001203,1993-03-31,1469.0,401.7734406486352,791.8225995692057,978.0,1355.9106
T001203,1993-04-30,5233.0,3792.1610043233613,2666.8636360321416,3347.0,2320.2039
T001203,1993-05-31,1733.0,375.6561334486571,791.4207580522684,969.0,1341.3451
T001203,1993-06-30,13469.0,8813.295906465282,7222.53772026088,8557.0,7103.208
T001203,1993-07-31,5702.0,2118.4512538889912,2291.4599311067686,2714.0,2176.5706
T001203,1993-08-31,4416.0,3512.5034645106884,2844.523606199214,3363.0,3443.9028
T001203,1993-09-30,4524.0,12708.065350798677,10909.04799024829,12874.0,3620.239
T001203,1993-10-31,2095.0,1012.6235670138608,714.9985149319057,845.0,1359.3053
T001203,1993-11-30,1102.0,413.27477866999914,671.607489311725,793.0,1275.3372
T001203,1993-12-31,2993.0,1161.969244889471,870.1740991707532,1027.0,1437.0657
T001203,1994-01-31,942.0,1352.8735560314933,1413.5822879249854,1668.0,1300.8706
T001203,1994-02-28,3827.0,1870.7709360151603,1523.8182398605622,1798.0,1585.241
T001204,1990-03-31,6152.0,6294.853805930709,6230.320708512923,6426.0,6212.2363
T001204,1990-04-30,6212.0,6292.046856440803,6203.0879718812375,6522.0,6180.622
T001204,1990-05-31,6320.0,6308.132005207378,6237.184943204139,6628.0,6162.4077
T001204,1990-06-30,6344.0,6343.622358466594,6257.551311200499,6946.0,6136.005
T001204,1990-07-31,6426.0,6333.444816266875,6240.704854424051,6872.0,6099.13
T001204,1990-08-31,6070.0,6319.532912237091,6226.661102151361,6788.0,6092.34
T001204,1990-09-30,5928.0,6339.5815624313,6234.4381670531475,7004.0,6120.167
T001204,1990-10-31,5730.0,6346.283779338886,6243.595224969446,7022.0,6144.245
T001204,1990-11-30,5564.0,6337.556954629171,6240.371921885666,6926.0,6136.783
T001204,1990-12-31,5642.0,6328.529644002251,6234.654725049192,6864.0,6112.983
T001204,1991-01-31,5478.0,6300.276525605595,6235.726916128994,6528.0,6054.9414
T001204,1991-02-28,5772.0,6283.538696908384,6239.167406453729,6296.0,6028.743
T001205,1989-08-31,6525.0,6509.900506496483,6509.900506496483,5345.0,6580.781
T001205,1989-09-30,6465.0,6472.975801150906,6472.975801150906,5450.0,6581.61
T001205,1989-10-31,6215.0,6472.975801150906,6472.975801150906,5250.0,6593.4487
T001205,1989-11-30,6490.0,6472.975801150906,6472.975801150906,6900.0,6625.8804
T001205,1989-12-31,6385.0,6472.975801150906,6472.975801150906,5420.0,6697.5537
T001205,1990-01-31,7140.0,6472.975801150906,6472.975801150906,5580.0,6805.707
T001205,1990-02-28,7285.0,6472.975801150906,6472.975801150906,5680.0,6955.6323
T001205,1990-03-31,7245.0,6472.975801150906,6472.975801150906,6000.0,7154.2026
T001205,1990-04-30,7300.0,6472.975801150906,6472.975801150906,5815.0,7295.1016
T001205,1990-05-31,8050.0,6472.975801150906,6472.975801150906,7040.0,7465.2305
T001205,1990-06-30,7435.0,6472.975801150906,6472.975801150906,6755.0,7555.784
T001205,1990-07-31,7190.0,6472.975801150906,6472.975801150906,6575.0,7581.612
T001206,1990-03-31,8255.0,8395.26884284065,8288.42810576416,8022.5,8214.356
T001206,1990-04-30,7687.5,8314.284215965741,8301.012735624383,8062.5,8178.424
T001206,1990-05-31,7735.0,8231.20798722415,8275.843475903937,7982.5,8202.195
T001206,1990-06-30,7812.5,8521.987682122844,8765.857501086353,9540.0,8288.905
T001206,1990-07-31,8517.5,8340.477452720843,8335.620467739995,8172.5,8385.576
T001206,1990-08-31,8372.5,8300.022073670927,8283.708869566577,8007.5,8579.34
T001206,1990-09-30,8092.5,8268.157925958396,8172.806818923365,7655.0,8660.995
T001206,1990-10-31,7910.0,8599.9682079182,8334.833928373731,8170.0,8950.271
T001206,1990-11-30,8512.5,8499.873200939885,8335.620467739995,8172.5,9078.347
T001206,1990-12-31,9642.5,9284.010869432579,8675.405473966004,9252.5,9406.979
T001206,1991-01-31,9412.5,8883.28552213833,8496.861037824096,8685.0,9296.852
T001206,1991-02-28,9717.5,8818.609476968559,8312.81082611834,8100.0,9209.5205
T001207,1993-03-31,8040.0,7731.692527497375,7775.497726566878,7060.0,7776.828
T001207,1993-04-30,7910.0,7704.781459975886,7781.794923806434,7100.0,7758.063
T001207,1993-05-31,7870.0,7674.020584547182,7792.815018975657,7170.0,7744.1416
T001207,1993-06-30,7960.0,7702.472535291226,7824.301005173438,7370.0,7739.925
T001207,1993-07-31,8100.0,7750.058230465724,7857.361290681108,7580.0,7793.4067
T001207,1993-08-31,8200.0,7764.678621953618,7862.084188610775,7610.0,7823.6133
T001207,1993-09-30,8600.0,7733.891697895876,7833.746801032772,7430.0,7855.172
T001207,1993-10-31,8420.0,7706.313267745392,7811.706610694326,7290.0,7894.4565
T001207,1993-11-30,8230.0,7716.734215376584,7822.726705863549,7360.0,7961.553
T001207,1993-12-31,8360.0,7734.369784308615,7838.469698962439,7460.0,8053.4863
T001207,1994-01-31,8420.0,7745.715413065693,7847.915494821773,7520.0,8149.1553
T001207,1994-02-28,8270.0,7799.573118632677,7895.144474118444,7820.0,8213.596
T001208,1993-03-31,3067.41,2661.9126054847416,2679.633572435129,3373.74,2633.5928
T001208,1993-04-30,3007.77,2518.6676864419383,2530.5843559550117,2772.48,2619.932
T001208,1993-05-31,2483.7,2520.84150422529,2474.233989067055,2521.56,2627.149
T001208,1993-06-30,2300.4,2594.946959078119,2584.156519022617,2713.47,2619.6155
T001208,1993-07-31,2194.14,2661.7064924225433,2681.568851007083,2998.68,2611.6628
T001208,1993-08-31,2119.98,2551.8830508086817,2535.716878562201,2602.86,2621.8352
T001208,1993-09-30,2295.0,2360.080147171596,2515.377300306388,2579.37,2665.1704
T001208,1993-10-31,2026.35,2781.0963809377677,2584.2894259559275,2945.49,2745.2942
T001208,1993-11-30,2118.09,2403.5622432395503,2425.2711564434344,2268.93,2796.8823
T001208,1993-12-31,2069.28,2613.0858379214087,2461.6309270938555,2508.48,2887.566
T001208,1994-01-31,2174.52,2961.6979402905104,2513.1688035356174,2843.28,3001.3362
T001208,1994-02-28,1822.68,3036.5179562334206,2519.9522390563084,2672.46,3067.258
T001209,1993-03-31,3814.92,3802.1697940500103,3770.7138929970747,3508.74,3813.8674
T001209,1993-04-30,3871.35,3812.8104781273446,3778.265238465298,3502.74,3815.3923
T001209,1993-05-31,3863.61,3793.386620343914,3770.3409908891363,3586.68,3826.7578
T001209,1993-06-30,3855.57,3805.7940959631765,3789.179765015272,3524.76,3831.1907
T001209,1993-07-31,3892.74,3808.1864976836514,3789.8936486660923,3511.5,3830.974
T001209,1993-08-31,4006.56,3818.987105309947,3803.876512941384,3462.39,3830.0566
T001209,1993-09-30,4000.2,3817.1317720464635,3800.957382061071,3470.76,3839.4102
T001209,1993-10-31,4023.36,3829.1563208096504,3824.118124525436,3416.73,3852.8308
T001209,1993-11-30,4067.79,3808.1106232062302,3805.829743733007,3511.44,3863.8872
T001209,1993-12-31,4131.78,3788.9270994719427,3789.54195490088,3597.75,3847.3123
T001209,1994-01-31,4231.11,3781.145076601309,3849.87542534335,3632.76,3870.7437
T001209,1994-02-28,4234.86,3754.8448045734162,3838.1821250845987,3751.08,3877.4592
T001210,1993-03-31,6881.46,6812.418754998793,6811.04504040325,6494.82,6779.4814
T001210,1993-04-30,6847.24,6802.409912609896,6811.04504040325,6588.16,6797.371
T001210,1993-05-31,6956.34,6784.6637662116045,6811.04504040325,6753.56,6824.3125
T001210,1993-06-30,7027.62,6791.755558578601,6811.04504040325,6675.58,6837.4004
T001210,1993-07-31,7058.86,6793.195231624274,6811.04504040325,6658.8,6842.8325
T001210,1993-08-31,7194.02,6797.767922344739,6811.04504040325,6614.9,6843.0146
T001210,1993-09-30,7184.56,6800.836705084622,6811.04504040325,6587.84,6849.8022
T001210,1993-10-31,7251.6,6820.943898951243,6811.04504040325,6397.38,6881.043
T001210,1993-11-30,7349.38,6813.168279627933,6811.04504040325,6476.98,6896.0034
T001210,1993-12-31,7487.24,6799.890066493508,6811.04504040325,6606.3,6879.044
T001210,1994-01-31,7736.72,6799.34381269639,6811.04504040325,6555.42,6915.0015
T001210,1994-02-28,7811.22,6779.131443563883,6811.04504040325,6734.52,6935.259
T001211,1993-03-31,4799.4,4754.837741949574,4749.764715275566,4087.6,4671.038
T001211,1993-04-30,4841.0,4780.951095247505,4767.082986551853,4121.4,4658.4565
T001211,1993-05-31,4756.2,4805.089573811825,4771.685515984089,4263.0,4665.8003
T001211,1993-06-30,4829.4,4805.127381767849,4772.908691024868,4249.2,4677.7695
T001211,1993-07-31,4929.4,4822.347701716144,4773.233763835898,4381.4,4693.193
T001211,1993-08-31,5040.6,4825.324686517083,4773.320155667768,4403.8,4697.62
T001211,1993-09-30,5059.2,4824.961724202916,4773.343115288999,4400.6,4709.54
T001211,1993-10-31,4861.2,4817.692462574656,4773.349217071953,4343.0,4709.046
T001211,1993-11-30,4541.6,4819.136909563747,4773.350838690831,4354.4,4726.601
T001211,1993-12-31,4539.4,4825.331894280641,4773.351269654666,4403.4,4727.83
T001211,1994-01-31,4445.4,4829.88287676698,4773.351384188253,4439.4,4743.7783
T001211,1994-02-28,4312.0,4860.8783189354335,4773.351414626869,4684.6,4747.825
T001212,1993-03-31,7707.65,7713.426016627294,7673.46656510006,7044.9,7746.575
T001212,1993-04-30,8098.95,7777.441664125605,7746.792841945072,6784.25,7734.158
T001212,1993-05-31,7916.95,7735.525645619962,7761.860110179165,6902.25,7761.32
T001212,1993-06-30,7669.3,7804.189338144612,7861.358110818263,6666.4,7755.0537
T001212,1993-07-31,7768.55,7849.046645242957,7831.239394574836,6515.5,7714.6626
T001212,1993-08-31,8158.1,7920.567700964883,7666.712648078021,6273.25,7677.995
T001212,1993-09-30,8119.7,7890.335334263464,7526.495646868207,6375.95,7681.539
T001212,1993-10-31,8302.55,7874.169804134324,7697.379344683871,6430.8,7612.821
T001212,1993-11-30,8662.85,7742.161186761095,7593.339857250347,6879.05,7594.92
T001212,1993-12-31,8816.15,7662.192962218962,7561.549046477846,7150.6,7535.1016
T001212,1994-01-31,9060.7,7576.894939216445,7789.170697946498,7440.25,7533.6553
T001212,1994-02-28,9052.1,7510.47331472974,7917.090165451049,7665.8,7489.4404
T001213,1993-03-31,9003.2,8892.930858747124,8879.454802243361,8147.2,8964.9375
T001213,1993-04-30,8861.6,8898.504686036189,8895.421873703817,8148.2,8978.189
T001213,1993-05-31,8905.0,8873.975951997572,8901.030684180176,8296.2,9014.004
T001213,1993-06-30,8961.2,8892.037757893213,8903.000911158719,8165.4,9043.365
T001213,1993-07-31,8945.8,8871.193474752727,8903.692999857978,8301.0,9064.441
T001213,1993-08-31,9082.6,8862.512183740375,8903.936112338346,8358.6,9067.623
T001213,1993-09-30,9184.8,8860.89924581513,8904.02151133153,8369.6,9106.015
T001213,1993-10-31,9278.0,8878.907686005941,8904.051509742249,8250.0,9157.482
T001213,1993-11-30,9257.8,8847.807957993165,8904.062047391606,8456.8,9200.564
T001213,1993-12-31,9319.0,8809.303776774055,8904.065748989502,8712.8,9189.227
T001213,1994-01-31,9459.8,8810.536471198648,8904.067049263074,8704.6,9244.811
T001213,1994-02-28,9431.6,8791.07379365852,8904.067506014837,8834.0,9267.48
T001214,1993-03-31,10344.8,10226.74677984358,10227.010067411358,9697.2,10285.284
T001214,1993-04-30,10100.0,10239.50625996245,10227.010067411358,9690.6,10293.213
T001214,1993-05-31,10273.6,10223.940625709898,10227.010067411358,9814.4,10335.803
T001214,1993-06-30,10314.6,10254.600994348928,10227.010067411358,9639.2,10354.051
T001214,1993-07-31,10162.0,10238.323990748804,10227.010067411358,9743.2,10367.157
T001214,1993-08-31,10283.4,10226.437972128031,10227.010067411358,9817.6,10350.776
T001214,1993-09-30,10347.4,10217.775213492314,10227.010067411358,9871.2,10381.412
T001214,1993-10-31,10542.6,10251.385898444238,10227.010067411358,9666.6,10428.229
T001214,1993-11-30,10698.4,10209.549264041012,10227.010067411358,9921.8,10464.858
T001214,1993-12-31,10777.4,10165.567774361036,10227.010067411358,10190.0,10434.614
T001214,1994-01-31,11010.6,10180.464262541716,10227.010067411358,10099.2,10485.951
T001214,1994-02-28,11020.8,10167.50812041877,10227.010067411358,10178.2,10514.189
T001215,1993-03-31,6460.6,6404.823638333357,6333.016071548621,6353.4,6398.132
T001215,1993-04-30,6435.8,6415.236229455202,6334.195342923472,6255.8,6399.004
T001215,1993-05-31,6544.4,6402.191278757076,6300.56317621766,6389.0,6418.407
T001215,1993-06-30,6602.4,6415.574230010285,6349.541490630255,6242.4,6446.895
T001215,1993-07-31,6440.6,6421.847631881822,6341.618359599149,6187.0,6477.006
T001215,1993-08-31,6495.4,6430.06357355242,6365.507929470642,6106.4,6469.4854
T001215,1993-09-30,6461.6,6426.892662873478,6333.067621222011,6153.6,6467.2275
T001215,1993-10-31,6486.4,6442.833413017632,6336.9936295227,6007.0,6441.4814
T001215,1993-11-30,6631.8,6432.35222643761,6292.492667708398,6121.8,6433.022
T001215,1993-12-31,6859.4,6422.309973076787,6261.551658695596,6224.8,6465.4355
T001215,1994-01-31,7146.2,6413.685378998638,6401.705465330965,6247.2,6509.5205
T001215,1994-02-28,7211.6,6400.793467799676,6398.228621208349,6360.8,6536.3037
T001216,1993-03-31,12612.2,12558.609280798451,12562.204285370026,12424.8,12551.202
T001216,1993-04-30,11908.2,12576.732925212442,12562.204285370026,12348.4,12537.224
T001216,1993-05-31,12166.2,12582.307406026253,12562.204285370026,12365.2,12588.771
T001216,1993-06-30,12042.6,12633.256572041111,12562.204285370026,11977.8,12578.856
T001216,1993-07-31,11819.6,12586.7926636095,12562.204285370026,12346.2,12565.589
T001216,1993-08-31,11805.4,12561.717438575917,12562.204285370026,12542.8,12496.459
T001216,1993-09-30,11956.8,12561.841241643067,12562.204285370026,12540.8,12535.107
T001216,1993-10-31,12376.6,12592.246055395592,12562.204285370026,12299.2,12541.621
T001216,1993-11-30,12821.4,12527.571439470781,12562.204285370026,12813.0,12549.519
T001216,1993-12-31,12893.0,12489.657629697442,12562.204285370026,13114.2,12475.568
T001216,1994-01-31,12930.4,12538.885013888897,12562.204285370026,12723.2,12505.838
T001216,1994-02-28,12830.8,12558.751383833927,12562.204285370026,12565.4,12473.371
T001217,1993-03-31,8524.0,8333.108470684632,8379.532137850507,6972.5,8367.425
T001217,1993-04-30,8613.5,8353.454340186927,8390.06021428314,7080.5,8381.901
T001217,1993-05-31,8376.0,8340.687639432883,8391.93784225677,7362.5,8409.602
T001217,1993-06-30,8582.5,8414.036628665493,8392.272707493541,7339.5,8452.801
T001217,1993-07-31,8825.0,8477.57233745899,8392.332428976377,7685.0,8492.485
T001217,1993-08-31,9003.0,8532.566074747894,8392.343079993921,7498.5,8511.805
T001217,1993-09-30,9338.0,8555.718399054545,8392.344979547806,7768.0,8556.647
T001217,1993-10-31,9175.0,8577.443937281001,8392.345318323416,7714.0,8610.597
T001217,1993-11-30,8771.5,8600.14883817028,8392.345378742293,7606.0,8666.34
T001217,1993-12-31,8721.5,8627.693479302792,8392.345389517688,7859.0,8666.863
T001217,1994-01-31,8435.0,8651.022474884468,8392.345391439423,7989.5,8710.386
T001217,1994-02-28,8220.5,8669.686216684522,8392.345391782155,8320.5,8740.428
T001218,1993-03-31,7524.4,7606.736092613013,7555.859866544059,6934.6,7579.3994
T001218,1993-04-30,7817.0,7595.046749703487,7547.966137581482,6899.6,7548.9976
T001218,1993-05-31,7728.0,7529.095411415793,7645.547273363797,7132.4,7544.424
T001218,1993-06-30,7495.4,7597.214609695176,7728.416479156258,6841.4,7520.203
T001218,1993-07-31,7599.6,7634.729228845833,7714.2555138510825,6688.8,7497.6973
T001218,1993-08-31,8019.6,7695.969257676423,7612.63218353939,6435.4,7448.121
T001218,1993-09-30,7945.0,7689.3316231972985,7542.567675626242,6463.8,7453.7583
T001218,1993-10-31,8055.0,7668.881756316747,7679.393036112357,6549.2,7442.019
T001218,1993-11-30,8356.6,7553.313860170647,7668.952088067075,7032.8,7427.296
T001218,1993-12-31,8497.6,7497.355736703049,7618.599351425805,7267.0,7392.607
T001218,1994-01-31,8829.4,7445.186536986844,7821.83373630792,7485.4,7400.058
T001218,1994-02-28,8750.0,7419.868367865275,7938.405906930557,7591.4,7374.377
T001219,1993-03-31,7308.2,7409.491170914808,7335.388942325456,5967.6,7371.1914
T001219,1993-04-30,7529.4,7335.278603635584,7327.945706075048,6267.8,7400.493
T001219,1993-05-31,7445.4,7227.939840435587,7313.9927790873735,6702.0,7446.4995
T001219,1993-06-30,7358.4,7290.978496851983,7424.22576379253,6447.0,7507.037
T001219,1993-07-31,7449.8,7324.549671523931,7454.38898600819,6311.2,7564.8477
T001219,1993-08-31,7862.0,7373.744544570452,7549.4253106944225,6112.2,7563.6104
T001219,1993-09-30,7784.2,7380.518110004998,7583.068946964958,6084.8,7644.3687
T001219,1993-10-31,7782.4,7350.80341784323,7702.250635125205,6205.0,7698.8354
T001219,1993-11-30,8081.0,7248.754957573864,7645.761582508673,6617.8,7771.3
T001219,1993-12-31,8260.0,7185.666859074004,7592.159887641428,6873.0,7771.828
T001219,1994-01-31,8644.8,7130.687262262214,7613.2039678386145,7095.4,7801.1943
T001219,1994-02-28,8522.0,7075.01547628193,7587.5030517627,7320.6,7810.873
T001220,1993-03-31,8902.0,8688.607340002482,8690.55115242565,6858.0,8729.5
T001220,1993-04-30,8910.0,8728.048161627532,8733.154939834887,6788.0,8685.235
T001220,1993-05-31,8564.0,8741.823122643746,8749.000111735619,7034.0,8679.686
T001220,1993-06-30,8644.0,8746.633187942376,8754.8932373902,6980.0,8668.016
T001220,1993-07-31,9104.0,8748.312787940122,8757.085004712024,7236.0,8645.008
T001220,1993-08-31,9330.0,8748.89927761523,8757.90016533723,7156.0,8597.738
T001220,1993-09-30,9510.0,8749.104070493648,8758.203339327587,7044.0,8623.983
T001220,1993-10-31,9376.0,8749.17558091345,8758.316095593758,7226.0,8614.177
T001220,1993-11-30,8708.0,8749.200551216023,8758.358031828282,7606.0,8645.364
T001220,1993-12-31,8874.0,8749.209270449,8758.373628724363,7996.0,8612.182
T001220,1994-01-31,8968.0,8749.212315066641,8758.379429511442,8268.0,8620.585
T001220,1994-02-28,8914.0,8749.213378198754,8758.381586936262,8576.0,8612.094
T001221,1993-03-31,7236.5,6894.140158586422,6894.140158586422,5442.0,6853.517
T001221,1993-04-30,7205.5,6915.985898779307,6915.985898779307,5364.0,6861.858
T001221,1993-05-31,6898.5,6922.093339219771,6922.093339219771,5868.0,6878.367
T001221,1993-06-30,6938.0,6923.8008038515245,6923.8008038515245,5768.0,6851.6406
T001221,1993-07-31,7476.5,6924.278161837592,6924.278161837592,5943.0,6839.834
T001221,1993-08-31,7741.0,6924.4116173965685,6924.4116173965685,5647.0,6798.358
T001221,1993-09-30,8127.5,6924.448927731247,6924.448927731247,5485.0,6794.512
T001221,1993-10-31,8207.0,6924.459358627378,6924.459358627378,5560.5,6717.8496
T001221,1993-11-30,7599.5,6924.462274805832,6924.462274805832,5933.0,6715.943
T001221,1993-12-31,7797.5,6924.463090085427,6924.463090085427,6192.0,6719.8457
T001221,1994-01-31,7967.5,6924.463318014145,6924.463318014145,6536.5,6721.328
T001221,1994-02-28,7991.5,6924.463381736457,6924.463381736457,6816.0,6717.9414
T001222,1993-03-31,9420.5,8991.13310533246,9021.052209823163,7255.5,9082.321
T001222,1993-04-30,9422.5,8991.13310533246,9055.532663227888,7304.5,9024.387
T001222,1993-05-31,8830.5,8991.13310533246,9066.958673968227,7744.0,9041.108
T001222,1993-06-30,8878.5,8991.13310533246,9070.744985009615,7517.0,8961.348
T001222,1993-07-31,9318.0,8991.13310533246,9071.999679375647,7653.5,8877.994
T001222,1993-08-31,9156.0,8991.13310533246,9072.415455558572,7443.5,8774.578
T001222,1993-09-30,9173.5,8991.13310533246,9072.553234000054,7290.5,8761.741
T001222,1993-10-31,9090.0,8991.13310533246,9072.598890532863,7467.5,8671.119
T001222,1993-11-30,8360.5,8991.13310533246,9072.614020033283,7929.0,8685.639
T001222,1993-12-31,8678.5,8991.13310533246,9072.61903359364,8292.5,8633.371
T001222,1994-01-31,8787.5,8991.13310533246,9072.620694969546,8603.0,8639.023
T001222,1994-02-28,8682.0,8991.13310533246,9072.62124551042,8917.0,8583.455
T001223,1993-03-31,10077.8,10177.780639333496,10201.488064638485,7825.2,10164.828
T001223,1993-04-30,10096.6,10188.778250741412,10201.488064638485,7708.4,10185.235
T001223,1993-05-31,9802.0,10190.477842922848,10201.488064638485,7676.2,10211.18
T001223,1993-06-30,9650.0,10205.984547960998,10201.488064638485,7812.6,10251.202
T001223,1993-07-31,10261.2,10259.282459082653,10201.488064638485,8315.4,10289.586
T001223,1993-08-31,10758.6,10262.986596622155,10201.488064638485,8350.0,10287.742
T001223,1993-09-30,10601.0,10278.19281184488,10201.488064638485,8494.0,10362.02
T001223,1993-10-31,10005.4,10353.872824778275,10201.488064638485,9211.2,10408.016
T001223,1993-11-30,9501.2,10370.503008659918,10201.488064638485,9368.8,10490.474
T001223,1993-12-31,9376.8,10400.702366233609,10201.488064638485,9655.0,10513.043
T001223,1994-01-31,9283.8,10397.853408231493,10201.488064638485,9628.0,10565.719
T001223,1994-02-28,9231.0,10446.96146609768,10201.488064638485,10093.4,10596.428
T001224,1993-03-31,12405.5,12256.843687726623,12245.368276764048,11260.5,12345.606
T001224,1993-04-30,12236.0,12268.963477062209,12245.368276764048,11227.0,12366.997
